Timestamp,data_with_anomaly,Rain,anomaly
3/17/2023 3:00,4.866666667,0.08,0
3/17/2023 4:00,4.136666667,0.14,0
3/17/2023 5:00,5.178333333,0.02,0
3/17/2023 6:00,4.208333333,0.0,0
3/17/2023 7:00,3.781666667,0.0,0
3/17/2023 8:00,3.65,0.04,0
3/17/2023 9:00,3.774,0.0,0
3/17/2023 10:00,3.69,0.0,0
3/17/2023 11:00,3.636666667,0.0,0
3/17/2023 12:00,3.551666667,0.0,0
3/17/2023 13:00,3.44,0.0,0
3/17/2023 14:00,3.485,0.0,0
3/17/2023 15:00,3.39,0.0,0
3/17/2023 16:00,3.36,0.0,0
3/17/2023 17:00,3.27,0.0,0
3/17/2023 18:00,3.085,0.0,0
3/17/2023 19:00,3.075,0.0,0
3/17/2023 20:00,3.02,0.0,0
3/17/2023 21:00,2.97,0.0,0
3/17/2023 22:00,2.97,0.0,0
3/17/2023 23:00,2.856666667,0.0,0
3/18/2023 0:00,2.96,0.0,0
3/18/2023 1:00,2.66,0.0,0
3/18/2023 2:00,2.553333333,0.0,0
3/18/2023 3:00,2.583333333,0.0,0
3/18/2023 4:00,2.521666667,0.0,0
3/18/2023 5:00,2.552,0.0,0
3/18/2023 6:00,2.53,0.0,0
3/18/2023 7:00,2.536,0.0,0
3/18/2023 8:00,2.541666667,0.0,0
3/18/2023 9:00,2.7,0.0,0
3/18/2023 10:00,2.773333333,0.0,0
3/18/2023 11:00,2.886666667,0.0,0
3/18/2023 12:00,2.8,0.0,0
3/18/2023 13:00,2.868333333,0.0,0
3/18/2023 14:00,2.896666667,0.0,0
3/18/2023 15:00,2.866666667,0.0,0
3/18/2023 16:00,2.825,0.0,0
3/18/2023 17:00,2.776,0.0,0
3/18/2023 18:00,2.75,0.0,0
3/18/2023 19:00,2.72,0.0,0
3/18/2023 20:00,2.73,0.0,0
3/18/2023 21:00,2.791666667,0.0,0
3/18/2023 22:00,2.721666667,0.0,0
3/18/2023 23:00,2.688333333,0.0,0
3/19/2023 0:00,2.638333333,0.0,0
3/19/2023 1:00,2.791666667,0.0,0
3/19/2023 2:00,2.6,0.0,0
3/19/2023 3:00,2.396666667,0.0,0
3/19/2023 4:00,2.3,0.0,0
3/19/2023 5:00,2.226,0.0,0
3/19/2023 6:00,2.24,0.0,0
3/19/2023 7:00,2.238,0.0,0
3/19/2023 8:00,2.336666667,0.0,0
3/19/2023 9:00,2.464,0.0,0
3/19/2023 10:00,4.193723254135416,0.0,1
3/19/2023 11:00,4.273246390701921,0.0,1
3/19/2023 12:00,5.5184027453904,0.0,1
3/19/2023 13:00,3.8648398675852573,0.0,1
3/19/2023 14:00,2.69,0.0,0
3/19/2023 15:00,2.936666667,0.0,0
3/19/2023 16:00,2.814,0.0,0
3/19/2023 17:00,2.813333333,0.0,0
3/19/2023 18:00,2.71,0.0,0
3/19/2023 19:00,2.811666667,0.0,0
3/19/2023 20:00,2.74,0.0,0
3/19/2023 21:00,3.253333333,0.0,0
3/19/2023 22:00,3.02,0.0,0
3/19/2023 23:00,2.96,0.0,0
3/20/2023 0:00,2.761666667,0.0,0
3/20/2023 1:00,2.48,0.0,0
3/20/2023 2:00,2.323333333,0.0,0
3/20/2023 3:00,2.28,0.0,0
3/20/2023 4:00,2.19,0.0,0
3/20/2023 5:00,2.22,0.0,0
3/20/2023 6:00,2.398333333,0.0,0
3/20/2023 7:00,2.688333333,0.0,0
3/20/2023 8:00,2.72,0.0,0
3/20/2023 9:00,2.69,0.0,0
3/20/2023 10:00,2.67,0.0,0
